CONTENT ID,CONTENT TYPE,MIRNA ID,SPECIES,EXPERIMENT ID,METHODS,Entrez GENE ID,COMMENTS
16757.0,mirna,mmu-miR-3078,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16758.0,mirna,mmu-miR-3080,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16759.0,mirna,mmu-miR-3081,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16760.0,mirna,mmu-miR-3082,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16761.0,mirna,mmu-miR-3083,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16762.0,mirna,mmu-miR-3085,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16763.0,mirna,mmu-miR-3086,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16764.0,mirna,mmu-miR-3087,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16765.0,mirna,mmu-miR-3088,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16766.0,mirna,mmu-miR-3089,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16767.0,mirna,mmu-miR-3090,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16768.0,mirna,mmu-miR-3091,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16769.0,mirna,mmu-miR-3092,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16770.0,mirna,mmu-miR-3093,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16771.0,mirna,mmu-miR-3094,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16772.0,mirna,mmu-miR-3095,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16773.0,mirna,mmu-miR-3097,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16774.0,mirna,mmu-miR-3098,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16775.0,mirna,mmu-miR-30c-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16776.0,mirna,mmu-miR-30f,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16777.0,mirna,mmu-miR-3100,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16778.0,mirna,mmu-miR-3101,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16779.0,mirna,mmu-miR-3102.2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16780.0,mirna,mmu-miR-3103,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16781.0,mirna,mmu-miR-3104,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16782.0,mirna,mmu-miR-3106,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16783.0,mirna,mmu-miR-3108,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16784.0,mirna,mmu-miR-3109,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16785.0,mirna,mmu-miR-3110,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16786.0,mirna,mmu-miR-3112,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16787.0,mirna,mmu-miR-3113,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16788.0,mirna,mmu-miR-3154,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16789.0,mirna,mmu-miR-323,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16790.0,mirna,mmu-miR-325,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16791.0,mirna,mmu-miR-326,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16792.0,mirna,mmu-miR-327,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16793.0,mirna,mmu-miR-329,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16794.0,mirna,mmu-miR-33,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16795.0,mirna,mmu-miR-337,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16796.0,mirna,mmu-miR-338,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16797.0,mirna,mmu-miR-341,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16798.0,mirna,mmu-miR-343,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16799.0,mirna,mmu-miR-344b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16800.0,mirna,mmu-miR-344c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16801.0,mirna,mmu-miR-344d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16802.0,mirna,mmu-miR-344d-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16803.0,mirna,mmu-miR-344d-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16804.0,mirna,mmu-miR-344d-3,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16805.0,mirna,mmu-miR-344e,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16806.0,mirna,mmu-miR-344f,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16807.0,mirna,mmu-miR-344g,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16808.0,mirna,mmu-miR-344h,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16809.0,mirna,mmu-miR-344i,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16810.0,mirna,mmu-miR-346,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16811.0,mirna,mmu-miR-3471,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16812.0,mirna,mmu-miR-3472,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16813.0,mirna,mmu-miR-3473c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16814.0,mirna,mmu-miR-3473f,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16815.0,mirna,mmu-miR-3473g,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16816.0,mirna,mmu-miR-3474,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16817.0,mirna,mmu-miR-3475,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16818.0,mirna,mmu-miR-3544,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16819.0,mirna,mmu-miR-3547,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16820.0,mirna,mmu-miR-3552,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16821.0,mirna,mmu-miR-3569,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16822.0,mirna,mmu-miR-3572,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16823.0,mirna,mmu-miR-3618,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16824.0,mirna,mmu-miR-3620,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16825.0,mirna,mmu-miR-363,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16826.0,mirna,mmu-miR-365-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16827.0,mirna,mmu-miR-367,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16828.0,mirna,mmu-miR-369,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16829.0,mirna,mmu-miR-370,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16830.0,mirna,mmu-miR-376a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16831.0,mirna,mmu-miR-376b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16832.0,mirna,mmu-miR-376c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16833.0,mirna,mmu-miR-377,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16834.0,mirna,mmu-miR-378b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16835.0,mirna,mmu-miR-378d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16836.0,mirna,mmu-miR-379,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16837.0,mirna,mmu-miR-380,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16838.0,mirna,mmu-miR-381,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16839.0,mirna,mmu-miR-382,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16840.0,mirna,mmu-miR-383,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16841.0,mirna,mmu-miR-384,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16842.0,mirna,mmu-miR-3960,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16843.0,mirna,mmu-miR-3961,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16844.0,mirna,mmu-miR-3962,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16845.0,mirna,mmu-miR-3963,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16846.0,mirna,mmu-miR-3964,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16847.0,mirna,mmu-miR-3965,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16848.0,mirna,mmu-miR-3966,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16849.0,mirna,mmu-miR-3967,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16850.0,mirna,mmu-miR-3969,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16851.0,mirna,mmu-miR-3970,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16852.0,mirna,mmu-miR-3971,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16853.0,mirna,mmu-miR-409,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16854.0,mirna,mmu-miR-410,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16855.0,mirna,mmu-miR-411,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16856.0,mirna,mmu-miR-412,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16857.0,mirna,mmu-miR-431,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16858.0,mirna,mmu-miR-432,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16859.0,mirna,mmu-miR-433,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16860.0,mirna,mmu-miR-434,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16861.0,mirna,mmu-miR-448,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16862.0,mirna,mmu-miR-449a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16863.0,mirna,mmu-miR-449b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16864.0,mirna,mmu-miR-449c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16865.0,mirna,mmu-miR-450a-1,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16866.0,mirna,mmu-miR-450a-2,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16867.0,mirna,mmu-miR-451b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16868.0,mirna,mmu-miR-452,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16869.0,mirna,mmu-miR-453,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16870.0,mirna,mmu-miR-455,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16871.0,mirna,mmu-miR-463,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16872.0,mirna,mmu-miR-465a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16873.0,mirna,mmu-miR-465d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16874.0,mirna,mmu-miR-466a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16875.0,mirna,mmu-miR-466b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16876.0,mirna,mmu-miR-466c,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16877.0,mirna,mmu-miR-466d,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16878.0,mirna,mmu-miR-466e,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16879.0,mirna,mmu-miR-466f,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16880.0,mirna,mmu-miR-466g,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16881.0,mirna,mmu-miR-466h,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16882.0,mirna,mmu-miR-466j,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16883.0,mirna,mmu-miR-466k,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16884.0,mirna,mmu-miR-466l,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16885.0,mirna,mmu-miR-466m,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16886.0,mirna,mmu-miR-466n,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16887.0,mirna,mmu-miR-466o,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16888.0,mirna,mmu-miR-466p,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16889.0,mirna,mmu-miR-466q,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16890.0,mirna,mmu-miR-467e,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16891.0,mirna,mmu-miR-467f,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16892.0,mirna,mmu-miR-467g,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16893.0,mirna,mmu-miR-467h,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16894.0,mirna,mmu-miR-468,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16895.0,mirna,mmu-miR-470,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16896.0,mirna,mmu-miR-471,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16897.0,mirna,mmu-miR-483,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16898.0,mirna,mmu-miR-485,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16899.0,mirna,mmu-miR-487b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16900.0,mirna,mmu-miR-488,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16901.0,mirna,mmu-miR-489,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16902.0,mirna,mmu-miR-490,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16903.0,mirna,mmu-miR-491,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16904.0,mirna,mmu-miR-493,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16905.0,mirna,mmu-miR-494,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16906.0,mirna,mmu-miR-495,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16907.0,mirna,mmu-miR-496a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16908.0,mirna,mmu-miR-496b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16909.0,mirna,mmu-miR-497a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16910.0,mirna,mmu-miR-497b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16911.0,mirna,mmu-miR-499,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16912.0,mirna,mmu-miR-5046,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16913.0,mirna,mmu-miR-505,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16914.0,mirna,mmu-miR-509,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16915.0,mirna,mmu-miR-5098,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16916.0,mirna,mmu-miR-5101,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16917.0,mirna,mmu-miR-5103,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16918.0,mirna,mmu-miR-5104,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16919.0,mirna,mmu-miR-5107,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16920.0,mirna,mmu-miR-5108,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16921.0,mirna,mmu-miR-511,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16922.0,mirna,mmu-miR-5113,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16923.0,mirna,mmu-miR-5114,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16924.0,mirna,mmu-miR-5116,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16925.0,mirna,mmu-miR-5118,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16926.0,mirna,mmu-miR-5120,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16927.0,mirna,mmu-miR-5122,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16928.0,mirna,mmu-miR-5123,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16929.0,mirna,mmu-miR-5124a,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16930.0,mirna,mmu-miR-5124b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16931.0,mirna,mmu-miR-5125,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16932.0,mirna,mmu-miR-5127,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16933.0,mirna,mmu-miR-5128,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16934.0,mirna,mmu-miR-5129,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16935.0,mirna,mmu-miR-5130,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16936.0,mirna,mmu-miR-5131,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16937.0,mirna,mmu-miR-5132,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16938.0,mirna,mmu-miR-5133,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16939.0,mirna,mmu-miR-5134,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16940.0,mirna,mmu-miR-5135,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16941.0,mirna,mmu-miR-5136,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16942.0,mirna,mmu-miR-539,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16943.0,mirna,mmu-miR-540,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16944.0,mirna,mmu-miR-541,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16945.0,mirna,mmu-miR-543,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16946.0,mirna,mmu-miR-544,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16947.0,mirna,mmu-miR-546,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16948.0,mirna,mmu-miR-547,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16949.0,mirna,mmu-miR-551b,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16950.0,mirna,mmu-miR-5615,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16951.0,mirna,mmu-miR-5616,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16952.0,mirna,mmu-miR-5617,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16953.0,mirna,mmu-miR-5618,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16954.0,mirna,mmu-miR-5619,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16955.0,mirna,mmu-miR-5620,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16956.0,mirna,mmu-miR-5621,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16957.0,mirna,mmu-miR-5622,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16958.0,mirna,mmu-miR-5623,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16959.0,mirna,mmu-miR-5624,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16960.0,mirna,mmu-miR-5625,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16961.0,mirna,mmu-miR-5626,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16962.0,mirna,mmu-miR-5627,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16963.0,mirna,mmu-miR-568,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16964.0,mirna,mmu-miR-5709,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16965.0,mirna,mmu-miR-5710,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16966.0,mirna,mmu-miR-590,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16967.0,mirna,mmu-miR-592,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16968.0,mirna,mmu-miR-598,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16969.0,mirna,mmu-miR-599,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16970.0,mirna,mmu-miR-6237,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16971.0,mirna,mmu-miR-6241,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16972.0,mirna,mmu-miR-6244,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16973.0,mirna,mmu-miR-6335,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16974.0,mirna,mmu-miR-6336,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16975.0,mirna,mmu-miR-6337,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16976.0,mirna,mmu-miR-6338,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16977.0,mirna,mmu-miR-6339,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16978.0,mirna,mmu-miR-6340,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16979.0,mirna,mmu-miR-6341,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16980.0,mirna,mmu-miR-6342,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16981.0,mirna,mmu-miR-6343,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16982.0,mirna,mmu-miR-6344,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16983.0,mirna,mmu-miR-6345,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16984.0,mirna,mmu-miR-6346,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16985.0,mirna,mmu-miR-6347,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16986.0,mirna,mmu-miR-6348,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16987.0,mirna,mmu-miR-6349,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16988.0,mirna,mmu-miR-6350,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16989.0,mirna,mmu-miR-6351,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16990.0,mirna,mmu-miR-6352,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16991.0,mirna,mmu-miR-6353,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16992.0,mirna,mmu-miR-6354,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16993.0,mirna,mmu-miR-6355,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16994.0,mirna,mmu-miR-6356,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16995.0,mirna,mmu-miR-6357,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16996.0,mirna,mmu-miR-6358,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
16997.0,mirna,mmu-miR-6359,Mus musculus,3254.0,Small RNA sequencing,,
,NOTFOUND,,,,,,
